Type,Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year
Red,Cellar Selection Merlot 2017,South Africa,Coastal Region,Kleine Zalze,3.4,254,9.5,2017
Red,Poggio Al Vento Brunello di Montalcino Riserva 2008,Italy,Brunello di Montalcino,Col d'Orcia,4.2,254,83,2008
Red,Chianti Classico 2017,Italy,Chianti Classico,Rocca di Montegrossi,3.8,254,13.95,2017
Red,Moulin des Costes Bandol Rouge 2016,France,Bandol,Domaines Bunan,3.9,254,21.9,2016
Red,Maremma Toscana 2015,Italy,Maremma Toscana,Rocca di Frassinello,4.2,254,35,2015
Red,Granato 2016,Italy,Vigneti delle Dolomiti,Foradori,4.1,254,45.72,2016
Red,Barolo Brunate 2013,Italy,Barolo,Ceretto,4.2,254,96.03,2013
Red,Ronchedone Rosso 2016,Italy,Lombardia,Cà dei Frati,4.2,2540,18.95,2016
Red,Rioja Gran Reserva 2009,Spain,Rioja,Montecillo,3.9,2541,22,2009
Red,Tenuta Guado al Tasso Il Bruciato Bolgheri 2018,Italy,Bolgheri,Antinori,4.1,2542,18.42,2018
Red,Selezione Antonio Castagnedi Amarone della Valpolicella 2015,Italy,Amarone della Valpolicella,Tenuta Sant'Antonio,4.2,2549,24.9,2015
Red,When We Dance Chianti 2018,Italy,Chianti,Tenuta Il Palagio,3.8,255,12.45,2018
Red,Sofia 2015,Spain,Valencia,De Moya,4.2,255,23.65,2015
Red,Alentejano Reserva Tinto 2015,Portugal,Alentejano,Herdade dos Grous,4.3,255,44.73,2015
Red,Fausto Merlot 2012,Brazil,Serra Gaúcha,Pizzato,3,255,11.45,2012
Red,Pomerol 2009,France,Pomerol,Château Gombaude-Guillot,4.3,255,77.88,2009
Red,Ninquén (Mountain Vineyard) 2008,Chile,Colchagua Valley,MontGras,4,255,40.09,2008
Red,Saint-Julien (Grand Cru Classé) 2011,France,Saint-Julien,Château Léoville Las Cases,4.2,255,179.36,2011
Red,Bramosia Chianti Classico 2016,Italy,Chianti Classico,Donna Laura,3.8,255,12.58,2016
Red,Clos du Marquis Saint-Julien 2011,France,Saint-Julien,Château Léoville Las Cases,3.9,255,58.44,2011
Red,Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Villa Poggio Salvi,3.9,255,26.22,2015
Red,Altitud Merlot 2014,Argentina,Tupungato,Andeluna,3.5,255,13.9,2014
Red,Barolo Brunate 2012,Italy,Barolo,Ceretto,4.2,255,87,2012
Red,Coto de Imaz Rioja Gran Reserva 2012,Spain,Rioja,El Coto,4.1,2558,16.75,2012
Red,Syrah 2019,Spain,La Mancha,Terra Linda,3.7,256,6.5,2019
Red,Pauillac (Grand Cru Classé) 2016,France,Pauillac,Château Pedesclaux,4.1,256,58.39,2016
Red,Pinot Noir 2018,France,Vin de France,Maison de La Villette,3.7,256,6.39,2018
Red,Stonewell Shiraz 2013,Australia,Barossa,Peter Lehmann,4.2,256,48.31,2013
Red,Alentejano Tinto 2017,Portugal,Alentejano,Herdade dos Grous,4,2563,15.84,2017
Red,Max Reserva Cabernet Sauvignon 2014,Chile,Aconcagua Valley,Errazuriz,3.7,2567,14.5,2014
Red,Valpolicella Classico Superiore 2012,Italy,Valpolicella Classico,Quintarelli Giuseppe,4.4,257,72.7,2012
Red,Caspagnolo Chianti dei Colli Senesi 2018,Italy,Chianti Colli Senesi,Villa Poggio Salvi,3.9,257,7.99,2018
Red,Toscana 2016,Italy,Toscana,Orma,4.2,257,58.1,2016
Red,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,Château Troplong Mondot,4.2,257,96.5,2014
Red,Rioja Tempranillo 2018,Spain,Rioja,Antaño,3.3,257,4.45,2018
Red,Douro Reserva Cerro Do Santo 2013,Portugal,Douro,Rozès,3.7,257,9.65,2013
Red,Clos des Lambrays Grand Cru 2013,France,Clos de Lambrays Grand Cru,Domaine des Lambrays,4.3,257,209,2013
Red,The Custodian Grenache 2014,Australia,McLaren Vale,d'Arenberg,3.6,257,14.5,2014
Red,Pinot Noir 2017,Italy,Provincia di Pavia,Kris,3.7,258,7.83,2017
Red,Albe Barolo 2016,Italy,Barolo,G.D. Vajra,3.9,258,40.94,2016
Red,Roble 2018,Spain,Ribera del Duero,Cune (CVNE),3.5,258,5.9,2018
Red,Anaperenna 2016,Australia,Barossa Valley,Glaetzer,4.2,258,46.75,2016
Red,Valpolicella Classico 2017,Italy,Valpolicella Classico,Lenotti,3.9,258,6.95,2017
Red,Côtes-du-Rhône 2017,France,Côtes-du-Rhône,Vignerons de l'Enclave,3.4,258,8.11,2017
Red,Margaux 2014,France,Margaux,Château Le Coteau,4,258,22.9,2014
Red,1300 Merlot 2017,Argentina,Tupungato,Andeluna,3.4,258,7.7,2017
Red,Estate Merlot 2018,Chile,Aconcagua Valley,Errazuriz,3.5,258,8.19,2018
Red,Langhe Nebbiolo 2015,Italy,Langhe,Borgogno,3.7,258,25.13,2015
Red,Malbec 2019,Argentina,San Juan,Bodega Finca Las Moras,3.5,2585,6.21,2019
Red,Don Mendoza Reserve Malbec 2018,Argentina,Uco Valley,Finca La Celia,3.4,259,11.65,2018
Red,Valpolicella Ripasso Classico Superiore 2016,Italy,Valpolicella Ripasso Classico,Villabella,4,259,14.16,2016
Red,Nauna Primitivo - Negroamaro 2016,Italy,Salento,Schola Sarmenti,4.4,259,20.97,2016
Red,Max's Shiraz - Cabernet 2017,Australia,South Australia,Penfolds,4,259,29.28,2017
Red,Bordeaux Supérieur 2014,France,Bordeaux Supérieur,Château de Ricaud,3.4,259,17.06,2014
Red,Coto de Imaz Rioja Gran Reserva 2011,Spain,Rioja,El Coto,4.1,2595,26.39,2011
Red,Cabernet Sauvignon 2015,United States,Columbia Valley,14 Hands,3.6,2598,11.6,2015
Red,Blaye - Côtes de Bordeaux 2014,France,Blaye - Côtes de Bordeaux,Château Peybonhomme,3.1,26,21.95,2014
Red,Gigondas Hominis Fides 2016,France,Gigondas,Château de Saint Cosme,4.1,26,86,2016
Red,Shiraz 2016,South Africa,Constantia,Steenberg,3.9,26,19.99,2016
Red,Syrah 2016,Germany,Pfalz,Oliver Zeter,3.7,26,19.9,2016
Red,Pommard 2016,France,Pommard,J.M. Boillot,4.3,26,47.66,2016
Red,Merlot 2015,United States,California,Hacienda,3.3,26,7.95,2015
Red,Pietro Dal Cero Amarone della Valpolicella 2013,Italy,Amarone della Valpolicella,Cà dei Frati,4.3,26,46.9,2013
Red,Marienthal Trotzenberg Spätburgunder 2016,Germany,Ahr,Julia Bertram,4.1,26,38,2016
Red,Schwarzweiß Spätburgunder 2017,Germany,Rheingau,Eser,3.8,26,9.26,2017
Red,Nero d'Avola 2018,Italy,Terre Siciliane,Trovati,3.9,26,5.25,2018
Red,Pinotage 2015,South Africa,Stellenbosch,Lusthof,3.6,26,11.01,2015
Red,Manor House Cabernet Sauvignon 2017,South Africa,Paarl,Nederburg,3.4,26,9.37,2017
Red,PLIC PLIC PLIC 2016,Spain,Montsant,Terra de Falanis,3.3,26,9.75,2016
Red,Burgenland 2017,Austria,Burgenland,Anita Nittnaus Hans,3.9,26,7.87,2017
Red,Spätburgunder M 2015,Germany,Baden,Fritz Waßmer,4,26,17,2015
Red,zb 2015,Austria,Mittelburgenland,Gesellmann,3.6,26,13.09,2015
Red,4 Amis Langhe Rosso 2013,Italy,Langhe,Elio Filippino,3.7,26,12.7,2013
Red,Domaine des Tourettes Hermitage Rouge 2017,France,Hermitage,Delas,4.2,26,93.45,2017
Red,Sorante 2015,Italy,Sicilia,Tenuta Gorghi Tondi,3.6,26,18.47,2015
Red,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Château Les Grandes Murailles,4,26,75.95,2005
Red,Cuvée Porte des Cardinaux Côtes-du-Rhône 2016,France,Côtes-du-Rhône,Rémy Ferbras,3.3,26,6.58,2016
Red,Priorat Clos Martinet 1996,Spain,Priorat,Martinet,4.2,26,135,1996
Red,Vieilles Vignes Nuits-Saint-Georges 2017,France,Nuits-Saint-Georges,Philippe Gavignet,4.1,26,41.91,2017
Red,Sangre de Toro 2019,Spain,Catalunya,Torres,3.6,26,6.69,2019
Red,Bordeaux 2005,France,Bordeaux,Château Clos Chaumont,3.7,26,27.95,2005
Red,Rosso Piceno 2018,Italy,Rosso Piceno,Conti di Buscareto,3.3,26,7.58,2018
Red,Brindisi Riserva 2011,Italy,Brindisi,Rocca,3.7,26,6.73,2011
Red,Les Malconsorts Vosne-Romanée Premier Cru 2016,France,Vosne-Romanée Premier Cru,Clos Frantin,4.2,26,125,2016
Red,Le Due Arbie Chianti Classico Riserva 2015,Italy,Chianti Classico,Dievole,4,26,17.9,2015
Red,Domaine de Peyrat Grande Réserve 2018,France,Pays d'Oc,Seigneurie de Peyrat,3.4,26,8.68,2018
Red,Classic Zweigelt 2014,Austria,Mittelburgenland,Hans Igler,3.3,26,9.95,2014
Red,Bordeaux 2016,France,Bordeaux,Château le Sabley,3,26,6.97,2016
Red,La Clape (Grand Vin) Rouge 2017,France,La Clape,Château d'Anglès,3.8,26,16.95,2017
Red,Chambolle-Musigny 2016,France,Chambolle-Musigny,Domaine Arnoux-Lachaux,4,26,103.98,2016
Red,Finca Biniagual Negre 2014,Spain,Binissalem-Mallorca,Biniagual,3.9,26,13.21,2014
Red,Pinot Noir Les Pierres Dorées 2018,France,Coteaux Bourguignons,Louis Latour,3.6,26,14.52,2018
Red,Intense Rouge 2018,France,Languedoc,Jean Claude Mas,4.1,26,5.84,2018
Red,Pauillac 2016,France,Pauillac,Château Haut-Bages Monpelou,3.9,26,25.25,2016
Red,Syrah 2018,France,Vin de France,Maison les Alexandrins,2.8,26,9.95,2018
Red,Lena Salice Salentino Riserva 2015,Italy,Salice Salentino,Colle Al Vento,3.8,26,7.71,2015
Red,Turmhof Lagrein 2018,Italy,Südtirol - Alto Adige,Tiefenbrunner,3.8,26,13.99,2018
Red,Morey-Saint-Denis 'En La Rue de Vergy' Rouge 2014,France,Morey-Saint-Denis,Domaine Bruno Clair,4.2,26,73.01,2014
Red,Côtes du Rhône Villages 'Séguret' 2016,France,Côtes-du-Rhône-Villages 'Seguret',Maison Plantevin,3.9,26,11.7,2016
Red,Moncerbal Bierzo (Corullón) 2016,Spain,Bierzo,Descendientes de J. Palacios,4.4,26,89.95,2016
Red,Bachgart Blauburgunder Riserva 2013,Italy,Südtirol - Alto Adige,Klaus Lentsch,4,26,65,2013
Red,Côtes-du-Rhône Villages 2018,France,Côtes-du-Rhône-Villages,Château Maucoil,3.8,26,8.58,2018
Red,Gigondas Le Poste 2013,France,Gigondas,Château de Saint Cosme,4.3,26,72,2013
Red,Matacà Negre 2017,Spain,Mallorca,Cap Andritxol,3.5,26,13.45,2017
Red,Roter Lehm Merlot 2017,Germany,Pfalz,Lergenmüller,4,26,16.74,2017
Red,2 Pulso 2011,Spain,Ribera del Queiles,Del Jardín,3.3,26,12.57,2011
Red,Reserve Cape Blend 2014,South Africa,Paarl,Windmeul Kelder Cellar,3.8,26,18.95,2014
Red,Zinfandel 2018,United States,Lodi,Home Run,3.5,26,6.32,2018
Red,La Landonne Côte-Rôtie 2013,France,Côte-Rôtie,Delas,4,26,165.71,2013
Red,Plumbago Nero d'Avola Sicilia 2018,Italy,Sicilia,Planeta,3.3,26,9.95,2018
Red,Urbani 2015,Austria,Südsteiermark,Weingut Erich & Walter Polz,3.9,26,18.8,2015
Red,Crianza 2015,Spain,Toro,Muruve,3.8,26,10.51,2015
Red,Rioja Reserva Magister Bibendi 2012,Spain,Rioja,Navarrsotillo,3.7,26,14.5,2012
Red,Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Donna Olga,4.3,26,34,2015
Red,Kammerberg Spätburgunder GG 2014,Germany,Pfalz,Friedrich Becker,4.1,26,58,2014
Red,Douro Batuta Tinto 2016,Portugal,Douro,Niepoort,4.2,260,60.31,2016
Red,Clos de l'Echo Chinon 2014,France,Chinon,Couly-Dutheil,3.7,260,22.8,2014
Red,Tiara 2016,South Africa,Stellenbosch,Simonsig,4,260,15.5,2016
Red,Giulin 2015,Italy,Barbera del Monferrato,Azienda Agricola Accornero,3.9,260,12.6,2015
Red,Cabernet Sauvignon 2015,United States,North Coast,Hess Select,3.8,2601,14.5,2015
Red,Cabernet Franc 2016,Argentina,Mendoza,El Enemigo,4.3,2604,21.45,2016
Red,Tellus Syrah 2016,Italy,Lazio,Falesco,3.8,2606,10.39,2016
Red,Montepulciano d'Abruzzo Riserva 2014,Italy,Montepulciano d'Abruzzo,Rocca Antica,3.8,261,12.7,2014
Red,Carmenère 2017,Chile,Aconcagua Valley,Arboleda,4,261,14.9,2017
Red,Barbera d’Alba Vigna Martina 2014,Italy,Barbera d'Alba,Elio Grasso,3.8,261,33.89,2014
Red,Mácula 2006,Spain,Navarra,Bodega Tandem,3.8,261,20.89,2006
Red,Faunae Chianti Classico 2017,Italy,Chianti Classico,Frescobaldi,3.3,261,10.42,2017
Red,Haut-Médoc 2014,France,Haut-Médoc,Château Clement-Pichon,3.7,261,18.9,2014
Red,Cabernet Sauvignon - Merlot 2013,South Africa,Stellenbosch,Vergelegen,4,261,13.4,2013
Red,Haut-Médoc 2005,France,Haut-Médoc,Château Caronne Ste. Gemme,3.9,261,27.95,2005
Red,Black Print 2018,Germany,Pfalz,Schneider,4.1,261,14.9,2018
Red,Cabernet - Merlot 2018,Italy,Trentino-Alto Adige,Cantina Kaltern,3.7,261,10.9,2018
Red,Baccaro Nero d'Avola 2018,Italy,Sicilia,Farnese,3.6,261,5.8,2018
Red,Bramare Malbec Lujan de Cuyo 2017,Argentina,Lujan de Cuyo,Viña Cobos,4.4,2611,33.99,2017
Red,Primitivo Salento Torcicoda 2017,Italy,Salento,Tormaresca,4.1,2612,12.19,2017
Red,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château La Dominique,4,262,55.95,2015
Red,L'Hospitalet de Gazin Pomerol 2014,France,Pomerol,Château Gazin,4,262,35.09,2014
Red,Àn 2017,Spain,Mallorca,Ànima Negra,4.3,262,38.9,2017
Red,Envero Carmenère Gran Reserva 2018,Chile,Colchagua Valley,Apaltagua,3.7,262,14.5,2018
Red,Gabarinza 2012,Austria,Burgenland,Heinrich,4.1,262,39.95,2012
Red,Lyndenhurst Cabernet Sauvignon 2012,United States,St. Helena,Spottswoode,4.2,262,73.06,2012
Red,Syrah 2014,Spain,Castilla y León,Bodegas Clunia,3.9,262,15.9,2014
Red,Médoc 2017,France,Médoc,Château Bellegrave,3.9,262,12.52,2017
Red,Val dei Molini Garda Corvina 2016,Italy,Garda,Cantina di Custoza,3.7,262,7.95,2016
Red,Rioja Reserva 2015,Spain,Rioja,Baron de Ley,3.8,2626,10.35,2015
Red,Shiraz 2019,South Africa,Western Cape,Arabella,3.5,263,5.95,2019
Red,Bourgogne Pinot Noir 2017,France,Bourgogne,Domaine Henri Boillot,4,263,27.9,2017
Red,Lu Rappaio Primitivo di Manduria 2018,Italy,Primitivo di Manduria,Masca del Tacco,4.1,263,9.89,2018
Red,Merlot (Select Terroir Reserva) 2017,Chile,Cachapoal Valley,Santa Ema,3.5,263,7.66,2017
Red,Pomorosso Barbera d'Asti 2016,Italy,Barbera d'Asti,Coppo,4.3,263,59.63,2016
Red,Antu Carmenère 2017,Chile,Rapel Valley,MontGras,3.9,263,12.25,2017
Red,Douro Charme Tinto 2016,Portugal,Douro,Niepoort,4.2,263,67.36,2016
Red,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,France,Saint-Émilion Grand Cru,Château Trotte Vieille,4.2,263,70.19,2012
Red,Libertà 2014,Italy,Toscana,Collazzi,4,263,12.13,2014
Red,Côtes du Rhône Villages Terre D'Argile 2017,France,Côtes-du-Rhône-Villages,Domaine de la Janasse,3.8,263,17.9,2017
Red,La Rosa Barolo 2013,Italy,Barolo,Fontanafredda,4,264,63.05,2013
Red,Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Léoville Poyferré,4.3,264,109,2016
Red,Viñas Viejas Tempranillo 2015,Spain,Castilla y León,Leda,3.9,264,29.9,2015
Red,Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Tenuta di Sesta,4.1,264,33.9,2014
Red,Gran Coronas Reserva Cabernet Sauvignon 2015,Spain,Penedès,Torres,3.9,2648,12.89,2015
Red,Châteauneuf-du-Pape Chaupin 2013,France,Châteauneuf-du-Pape,Domaine de la Janasse,4.1,265,59,2013
Red,Zweigelt 100 Days 2017,Austria,Neusiedlersee,Keringer,4.2,265,16.5,2017
Red,Rosso Dei Notri Toscana 2018,Italy,Toscana,Tua Rita,3.8,265,15.23,2018
Red,Cygnus Cabernet Sauvignon - Nero d'Avola Regaleali 2016,Italy,Terre Siciliane,Tasca d'Almerita,4,265,12.75,2016
Red,La Montesa 2016,Spain,Rioja,Palacios Remondo,4,2651,13.95,2016
Red,Diamond Collection Merlot (Blue Label) 2015,United States,Napa Valley,Francis Ford Coppola,3.9,2651,22.9,2015
Red,Barolo 2013,Italy,Barolo,Prunotto,4,2659,30.12,2013
Red,V Red 2012,South Africa,Stellenbosch,Vergelegen,4.3,266,95,2012
Red,Románico 2017,Spain,Toro,Teso La Monja,3.7,266,9.99,2017
Red,Eaglehawk Shiraz 2018,Australia,South Eastern Australia,Wolf Blass,3.3,266,7.22,2018
Red,Estates Grande Reserva Douro 2013,Portugal,Douro,Churchill's,4.2,266,34.73,2013
Red,Nostre Païs Rouge 2016,France,Costières-de-Nîmes,Michel Gassier,3.8,266,14.21,2016
Red,Aglianico Beneventano 2015,Italy,Campania,Vesevo,3.8,266,6.9,2015
Red,Merlot 2016,United States,California,Bogle,3.6,2660,14.36,2016
Red,Sangiovese Toscana 2016,Italy,Toscana,Caparzo,3.9,2662,6.5,2016
Red,Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Domaine du Vieux Lazaret,4.2,2663,23.88,2016
Red,Reflets de l'âme Vacqueyras 2015,France,Vacqueyras,Fontaine du Clos,3.8,267,11.21,2015
Red,Pomerol 2015,France,Pomerol,Château Gazin,4.2,267,85.29,2015
Red,Barbera d'Asti Superiore Tre Roveri 2016,Italy,Barbera d'Asti,Pico Maccario,3.8,267,16.5,2016
Red,Médoc 2015,France,Médoc,Château Haut-Maurac,3.7,267,24.8,2015
Red,Valpolicella Ripasso 2017,Italy,Valpolicella Ripasso,Sartori,3.8,267,8.68,2017
Red,Frans Malan Cape Blend 2014,South Africa,Stellenbosch,Simonsig,3.9,267,21.99,2014
Red,Reserva 2015,Spain,Cariñena,Monte Ducay,3.5,267,7.2,2015
Red,Pomerol 2010,France,Pomerol,Château Gombaude-Guillot,4.3,267,79.68,2010
Red,Chianti Rufina 2017,Italy,Chianti Rùfina,Fattoria di Basciano,3.7,267,10.42,2017
Red,Vürsù Barolo Campè 2012,Italy,Barolo,La Spinetta,4.5,267,131.58,2012
Red,Kieselstein Zweigelt 2017,Austria,Burgenland,Claus Preisinger,3.8,267,13.26,2017
Red,Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Tenuta Il Poggione,4.2,2678,35.97,2013
Red,Ninquén (Mountain Vineyard) 2014,Chile,Colchagua Valley,MontGras,4,268,26.5,2014
Red,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Sansonnet,4.1,268,41.95,2015
Red,SB Syrah - Bonarda 2019,Argentina,San Juan,Callia,3.7,268,5.95,2019
Red,Campogiovanni Rosso di Montalcino 2016,Italy,Rosso di Montalcino,San Felice,3.9,268,14.13,2016
Red,Jonty's Ducks Pekin Red 2014,South Africa,Paarl,Avondale,3.7,268,14.13,2014
Red,Médoc 2014,France,Médoc,Château Saint-Aubin,3.7,268,14.52,2014
Red,Cirsion Rioja 2011,Spain,Rioja,Bodegas Roda,4.6,268,209,2011
Red,Pomerol 2005,France,Pomerol,Clos Rene,4.2,268,54.95,2005
Red,Icóna Cabernet Sauvignon 2017,Italy,Piave,Astoria,3.5,269,9.79,2017
Red,Rosso di Montalcino 2014,Italy,Rosso di Montalcino,Pietroso,4,269,19.95,2014
Red,Toscana 2016,Italy,Toscana,Terra Grande,4.1,269,25.83,2016
Red,To Kalon Vineyard Reserve Cabernet Sauvignon 2015,United States,Oakville,Robert Mondavi,4.5,269,154.99,2015
Red,Fangar-Elements Negre 2012,Spain,Plà i Llevant,Es Fangar,4.2,269,26.7,2012
Red,Vieilles Vignes Châteauneuf-du-Pape 2015,France,Châteauneuf-du-Pape,François Arnaud,3.7,269,29.13,2015
Red,Pago Negralada Tempranillo 2015,Spain,Castilla y León,Abadia Retuerta,4.2,269,67.26,2015
Red,Merlot 2017,Australia,South Australia,Oxford Landing,3.3,269,8.78,2017
Red,Chianti Classico Clemente VII 2016,Italy,Chianti Classico,Castelli del Grevepesa,3.8,269,16.66,2016
Red,Pinot Noir 2013,United States,Sonoma Coast,Occidental,4.3,269,89.42,2013
Red,Vecchie Vigne Brunello di Montalcino 2012,Italy,Brunello di Montalcino,Siro Pacenti,4.2,269,75,2012
Red,Malbec 2018,Argentina,Mendoza,Kaiken,3.7,2696,7.35,2018
Red,Nero di Troia 2017,Italy,Puglia,Terre Avare,3.6,27,7.21,2017
Red,La Mancha Reserva 2013,Spain,La Mancha,El Vínculo,3.6,27,12.99,2013
Red,Suis-Je Gentille Ainsi Pinot Noir 2015,Germany,Baden,Von der Mark,4.2,27,38.01,2015
Red,Garnacha 2018,Spain,Calatayud,Intruso,3.9,27,7,2018
Red,Alpberg Pinot Noir 2017,Switzerland,Aargau,Hauksson,4.2,27,36.9,2017
Red,Châteauneuf-du-Pape Croix De Bois 2004,France,Châteauneuf-du-Pape,M. Chapoutier,4.2,27,88.95,2004
Red,Maxim Cabernet Sauvignon 2015,South Africa,Robertson,Goedverwacht,4.2,27,17.06,2015
Red,Pinot Noir Alsace Réserve 2018,France,Alsace,Trimbach,3.7,27,17.45,2018
Red,Clos de Vougeot Grand Cru 2012,France,Clos Vougeot Grand Cru,Joseph Drouhin,4.5,27,190.09,2012
Red,Sòdole 2015,Italy,Toscana,Tenute Guicciardini Strozzi,4.3,27,26.99,2015
Red,Rodal Pla 2016,Spain,Mallorca,Mortitx,3.8,27,15.69,2016
Red,Les Terres Rouges Cahors 2012,France,Cahors,Rigal,3.9,27,17.45,2012
Red,Gevrey-Chambertin 1er Cru 'Clos des Issarts' (Monopole) 2013,France,Gevrey-Chambertin 1er Cru 'Issarts',Faiveley,4.4,27,73.9,2013
Red,Sonett Spätburgunder 2015,Germany,Baden,Heger,3.4,27,11.17,2015
Red,Vosne-Romanée 2017,France,Vosne-Romanée,Domaine Arnoux-Lachaux,4.1,27,103.98,2017
Red,Haut-Médoc 2013,France,Haut-Médoc,Château Fontesteau,3.7,27,17.29,2013
Red,Amarone 2015,Italy,Amarone della Valpolicella,Villa Cavarena,3.9,27,34.91,2015
Red,Premium Reserve Pinot Noir 2014,Germany,Baden,Julius Zotz,4.1,27,19.45,2014
Red,Vino Nobile di Montepulciano Riserva 2015,Italy,Vino Nobile di Montepulciano,Talosa,4,27,19.4,2015
Red,Rioja Reserva 2015,Spain,Rioja,El Meson,4,27,11.9,2015
Red,Volnay 1er Cru 'Clos des Chênes' 2016,France,Volnay 1er Cru 'Clos des Chênes',Domaine Henri Delagrange et Fils,4.1,27,72.54,2016
Red,Mas de Canet Tinto 2018,Spain,Mallorca,Tianna Negre,3.1,27,7.99,2018
Red,Syrah 2016,Italy,Toscana,Poggio Argentiera,3.9,27,16.07,2016
Red,Bricco-Spessa Barbaresco 2010,Italy,Barbaresco,La Morandina,3.7,27,29.9,2010
Red,Les Corvées Arbois 2017,France,Arbois,Domaine Ratte,4.3,27,37.04,2017
Red,Rosso di Montalcino 2016,Italy,Rosso di Montalcino,Fossacolle,4.1,27,14.73,2016
Red,Son Negre 2016,Spain,Mallorca,Ànima Negra,4.1,27,124.95,2016
Red,Chianti 2018,Italy,Chianti,Danzante,3.7,27,10.46,2018
Red,Garrafeira Bairrada 2010,Portugal,Bairrada,Caves Primavera,3.4,27,8.68,2010
Red,Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château Quintus,4.2,27,158.95,2016
Red,Pinotage 2017,South Africa,Stellenbosch,Anura,3.8,27,13.6,2017
Red,Butibalausí Negre 2017,Spain,Mallorca,Can Majoral,3.8,27,9.9,2017
Red,Beaune 1er Cru Clos des Ursules 2016,France,Beaune Premier Cru,Domaine des Héritiers Louis Jadot,4,27,66.93,2016
Red,Il Bacialé Monferrato Rosso 2017,Italy,Monferrato,Braida,3.9,27,14.95,2017
Red,Nero D'Avola - Syrah Sicilia 651 Terre Di Ginestre 2008,Italy,Terre Siciliane,Calatrasi,3.4,27,17.79,2008
Red,Les Quartz Châteauneuf-du-Pape 2017,France,Châteauneuf-du-Pape,Clos du Caillou,4,27,56.87,2017
Red,Les Terroirs Minervois 2016,France,Minervois,Calmel & Joseph,3.6,27,9.9,2016
Red,Castroviejo Crianza 2012,Spain,Rioja,Pastor Diaz,3.3,27,13.89,2012
Red,Amarone della Valpolicella Classico Barriques 2015,Italy,Amarone della Valpolicella Classico,Zeni,4.1,27,42.9,2015
Red,Valpolicella Classico 2018,Italy,Valpolicella Classico,Paolo Cottini,3.6,27,11.9,2018
Red,Merlot 2016,Italy,Terre Siciliane,Feudi Branciforti dei Bordonaro,3.4,27,6.9,2016
Red,Chambolle-Musigny Vieilles Vignes 2016,France,Chambolle-Musigny,Frédéric Magnien,4,27,56.54,2016
Red,Spätburgunder Trocken 2018,Germany,Rheinhessen,Knobloch,3.8,27,7.8,2018
Red,Spätburgunder Trocken 2015,Germany,Baden,Haltinger Winzer,3.6,27,6.95,2015
Red,Russiz Superiore Cabernet Franc Collio 2017,Italy,Collio,Marco Felluga,4,27,26.81,2017
Red,Barbera d'Alba Bussia 2018,Italy,Barbera d'Alba,Giacosa Fratelli,3.7,27,10.66,2018
Red,Strassertal Zweigelt 2019,Austria,Niederösterreich,Johann Topf,3.7,27,13.25,2019
Red,Reserve Syrah 2017,South Africa,Walker Bay,Creation,4,27,36.37,2017
Red,Cabernet Sauvignon 2017,South Africa,Swartland,Swartland Winery,3.7,27,7.95,2017
Red,Dolcetto d'Alba Le Campanelle 2014,Italy,Dolcetto d'Alba,Broccardo,3.5,27,8.4,2014
Red,Dornfelder Trocken 2018,Germany,Saale-Unstrut,Winzervereinigung Freyburg-Unstrut,3.2,27,7.41,2018
